Family,Genus,Species,Museum_number,Date,Year,Country,Location,Latitude,Longitude,Reference,Holotype,Checked
Emballonuridae,Taphozous,mauritianus,ROM,16-May-59,1959,Tanzania,Moshi,-3.35,37.3167,GBIF,,
Emballonuridae,Taphozous,mauritianus,NMZB9825,19-Nov-59,1959,Zimbabwe,"Bulawayo, Lakeside",-20.13,28.58,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,TM13104,12-Jan-60,1960,South Africa,Pretoria,-25.75,28.25,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,IICA45,28-Dec-60,1960,Angola,Luanda,-8.88,13.38,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56937,16-Jan-61,1961,Zimbabwe,Mrewa,-17.5,31.75,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB63747,12-May-61,1961,Namibia,Katimo Mulilo,-17.5,24.33,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,LACM,06-Sep-63,1963,Tanzania,Tabora Tabora,-5.0333,32.8,GBIF,,
Emballonuridae,Taphozous,mauritianus,NMZB63749,24-Dec-63,1963,Botswana,Francistown,-21.15,27.5,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,USNM00365457,30-Oct-64,1964,Mozambique,"Beira, 10km N",-19.82,34.87,Monadjem et al. 2020,,
Emballonuridae,Taphozous,mauritianus,NMZB28143,26-Apr-65,1965,Zambia,Kalabo,-14.97,22.68,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB63744,19-Feb-66,1966,Botswana,"Sehitwa, 22km W",-20.38,22.63,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56936,12-Jun-66,1966,Zimbabwe,"Fishans, Lower Runde R",-21.25,32.25,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB63745,02-Jan-67,1967,Botswana,"Chobe NP, Kasane",-17.8,25.15,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56933,12-Apr-67,1967,Zimbabwe,Harare,-17.83,31.07,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,USNM,01-Dec-67,1967,Ghana,"Legon, University Of Ghana, Botanical Gardens",5.67,-0.2,GBIF,,
Emballonuridae,Taphozous,mauritianus,USNM,21-Dec-68,1968,Ivory Coast,Jacqueville,5.2,-4.4,GBIF,,
Emballonuridae,Taphozous,mauritianus,NMZB56947,14-Feb-69,1969,Zimbabwe,Sabi-Lundi (=Save-Runde) R Confluence,-21.28,32.38,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56949,14-Feb-69,1969,Zimbabwe,Sabi-Lundi (=Save-Runde) R Confluence,-21.28,32.38,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56963,04-Feb-70,1970,Zimbabwe,"Hwange NP, Bumbusie",-18.5,26,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56967,10-Jan-71,1971,Zimbabwe,Chiredzi Research Station,-21.02,31.57,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56971,23-Jan-71,1971,Zimbabwe,"Mushandike NP, Matema Camp",-20.12,30.62,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZ2898,25-Jan-71,1971,Zambia,Lochinvar,-15.98,27.25,Monadjem et al. 2020,,
Emballonuridae,Taphozous,mauritianus,TM17502,15-Mar-71,1971,South Africa,Bronkhorstspruit,-25.82,28.75,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56961,26-Jan-72,1972,Zimbabwe,"Hwange NP, Main Camp",-18.73,26.95,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56957,26-May-72,1972,Zimbabwe,"Hwange NP, Ngamo Pan",-19.13,27.47,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56955,29-May-72,1972,Zimbabwe,"Mana Pools NP, Nyamepi",-15.8,29.37,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56951,11-Oct-72,1972,Zimbabwe,Great Zimbabwe,-20.28,30.93,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB63743,12-Oct-72,1972,Mozambique,"Save R Bridge, 30km N",-21.63,32.38,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZ3457,15-Nov-72,1972,Zambia,Chilanga,-15.55,28.27,Ansell 1986,,
Emballonuridae,Taphozous,mauritianus,NMZB56958,11-Dec-72,1972,Zimbabwe,Dete,-18.62,26.85,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56944,26-Dec-72,1972,Zimbabwe,"Eirene Farm, Marondera",-18.37,31.62,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,TM19631,13-Feb-73,1973,South Africa,"Rustenburg, 18km S",-25.82,27.27,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,TM23335,16-Jan-74,1974,South Africa,"Steilloop, 18km N",-23.27,28.62,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,TM23340,18-Jan-74,1974,South Africa,"Potgietersrus (=Mokopane), 25km ESE",-24.25,29.13,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56942,27-Jan-74,1974,Zimbabwe,"Virginia Farm, Glendale",-17.33,31.05,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56943,27-Jan-74,1974,Zimbabwe,"Virginia Farm, Glendale",-17.33,31.05,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56945,04-Sep-74,1974,Zimbabwe,Selous,-18,30.25,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56959,11-Oct-74,1974,Zimbabwe,Lake Kyle NP,-20.17,30.92,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB59300,29-Nov-74,1974,Zimbabwe,Sengwa Wildlife Research Station,-18.17,28.22,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,USNM00518614,12-Mar-75,1975,Botswana,Xugana,-19.08,23.1,Archer 1977,,
Emballonuridae,Taphozous,mauritianus,TM25264,02-Sep-75,1975,South Africa,"Duiwelskloof, 8 km E",-23.7,30.27,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB63750,03-Nov-75,1975,Malawi,Kasungu NP,-13.05,33.15,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56962,29-Jan-76,1976,Zimbabwe,Bulawayo Natural History Museum,-20.13,28.58,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,TM27685,26-Mar-77,1977,South Africa,"Ellisras, 10km SE",-23.75,27.83,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56953,15-Mar-78,1978,Zimbabwe,"Gonarezhou NP, Chipinda Pools",-21.27,31.9,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56198,10-Nov-78,1978,Zimbabwe,"Denja Camp, Matetsi",-18.38,25.88,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56049,04-Dec-79,1979,South Africa,"Klipfontein, Waterberg",-24.13,28.3,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56312,01-Jan-80,1980,Zimbabwe,"Gem Farm, Beitbridge",-21.87,29.62,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB56337,11-Mar-80,1980,Zimbabwe,"Esigodini, Falcon College",-20.22,28.92,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,TM35443,23-Feb-81,1981,South Africa,"Pietermaritzburg, Town Bush",-29.55,30.35,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB59374,13-Mar-82,1982,Zimbabwe,Mtshabezi Bridge,-21.37,29.62,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB60776,24-Dec-82,1982,Zimbabwe,"Hillandale, Kwekwe",-18.93,29.82,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,TM36594,27-Nov-83,1983,South Africa,"Kruger NP, Levuvhu Bridge",-22.42,31.18,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,TM38381,31-Dec-83,1983,South Africa,Howick,-29.5,30.23,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,TM36781,26-Jan-84,1984,South Africa,"Kruger NP, Punda Milia, 16km NE",-22.68,31.03,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB77686,11-Dec-84,1984,Zimbabwe,"Matusadona NP, Tashinga",-16.87,28.37,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,TM38107,21-Feb-85,1985,South Africa,Mkhuze GR,-27.6,32.21,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB79461,17-Dec-85,1985,Zimbabwe,Doddieburn Ranch,-21.4,29.35,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,TM39573,24-Jan-88,1988,South Africa,"Kruger NP, Letaba Bridge",-23.82,31.58,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,TM39730,02-Jul-88,1988,South Africa,"Kruger NP, Skukuza",-24.98,31.58,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,DM3268,28-Feb-89,1989,South Africa,Howick,-29.5,30.23,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,TM41432,12-May-89,1989,South Africa,Roossenekal,-25.21,29.97,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB30715,27-Nov-90,1990,Zimbabwe,Chikwarakwara,-22.35,31.1,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB30002,27-Jan-93,1993,Zimbabwe,Enyandeni,-20.25,28.5,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,TM44063,22-Feb-93,1993,South Africa,Doorndraai Dam NR,-24.27,28.72,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,TM44201,15-Mar-93,1993,South Africa,Messina NR,-22.38,30.07,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,TM44196,03-Nov-93,1993,South Africa,Hans Strydom Dam NR,-24.03,27.77,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB30859,10-Dec-93,1993,Zimbabwe,"Sentinel Ranch, Limpopo R",-22.15,29.47,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NMZB30904,04-Jan-94,1994,Zambia,"Nansai Farm, Choma",-16.62,27.12,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,DM5817,02-Feb-98,1998,Eswatini,Mlawula NR,-26.19,32.01,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,DM14742,26-Jan-14,2014,South Africa,"Soutpansberg, Eagles Nest Farm",-22.9738,29.9331,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,ENMNH,15-Apr-23,2023,Eswatini,Maguga,-26.0821,31.2514,A. Monadjem Unpublished,,Yes
Emballonuridae,Taphozous,mauritianus,,,NA,Angola,Benguela,-12.63,13.38,Crawford-Cabral 1989,,
Emballonuridae,Taphozous,mauritianus,,,NA,Angola,Caiundo,-15.63,17.38,Crawford-Cabral 1989,,
Emballonuridae,Taphozous,mauritianus,,,NA,Angola,Catumbela,-12.38,13.63,Crawford-Cabral 1989,,
Emballonuridae,Taphozous,mauritianus,,,NA,Angola,Dundo,-7.38,20.88,Crawford-Cabral 1989,,
Emballonuridae,Taphozous,mauritianus,,,NA,Angola,Duque de Braganca (=Calandula),-9.13,15.88,Crawford-Cabral 1989,,
Emballonuridae,Taphozous,mauritianus,,,NA,Angola,Humbe,-16.63,14.88,Crawford-Cabral 1989,,
Emballonuridae,Taphozous,mauritianus,,,1968,Benin,Kpodave,6.8167,1.7667,Robbins 1980,,
Emballonuridae,Taphozous,mauritianus,SMF,,1979,Burundi,"Bujumbura, 7km NW",-3.2667,29.375,Kock 1981,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1982,Burundi,Rusizi,-3.35,29.275,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,,,1947,Cameroon,Kribi,2.9667,9.9167,Aellen 1952,,
Emballonuridae,Taphozous,mauritianus,,,NA,Cameroon,Mungo,4.05,9.56,Aellen 1952,,
Emballonuridae,Taphozous,mauritianus,,,1947,Cameroon,Tibati,6.4167,12.5333,Aellen 1952,,
Emballonuridae,Taphozous,mauritianus,,,NA,Cameroon,Yaounde,3.8667,11.5167,Aellen 1952,,
Emballonuridae,Taphozous,mauritianus,,,NA,Central African Republic,Bozoum,6.3167,16.3833,Schlitter et al. 1982,,
Emballonuridae,Taphozous,mauritianus,,,NA,Central African Republic,Fort Crampel,6.983,19.183,Schlitter et al. 1982,,
Emballonuridae,Taphozous,mauritianus,,,1934,Central African Republic,Fort Sibut,5.733,19.0833,Schlitter et al. 1982,,
Emballonuridae,Taphozous,mauritianus,BMNH,,NA,Democratic Republic of Congo,Boga,1.0333,29.9333,Hayman et al. 1966,,
Emballonuridae,Taphozous,mauritianus,AMNH,,1914,Democratic Republic of Congo,Avakubi,1.3,27.5833,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1940,Democratic Republic of Congo,Bambesa,3.3833,25.7833,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA148,,1952,Democratic Republic of Congo,Banana,-5.97,12.45,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA18567,,1948,Democratic Republic of Congo,Baudouinville (= Moba),-7.05,29.7,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1950,Democratic Republic of Congo,Beno ,-3.7,17.7667,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1935,Democratic Republic of Congo,Binga,2.3833,20.5167,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1952,Democratic Republic of Congo,Bokuma,-0.1,18.6833,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1952,Democratic Republic of Congo,Bokungu,-0.75,22.4167,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1946,Democratic Republic of Congo,Bolobo,-2.15,16.2333,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,UNIKIS,,2010,Democratic Republic of Congo,Bomane,1.3,23.783,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1939,Democratic Republic of Congo,Buta,2.8167,24.8333,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1959,Democratic Republic of Congo,Butembo,0.15,29.3,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RBINS,,1951,Democratic Republic of Congo,Cellule II,3.9167,29.3667,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA19417,,1956,Democratic Republic of Congo,Elisabethville (= Lubumbashi),-11.68,27.48,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,AMNH,,1913,Democratic Republic of Congo,Faradje,3.7333,29.7167,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1957,Democratic Republic of Congo,Gangala na Bodio,3.6667,29.15,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RBINS,,1951,Democratic Republic of Congo,Garamba,4.1833,30,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1938,Democratic Republic of Congo,Ibambi,2.3833,27.6,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1949,Democratic Republic of Congo,Ibembo,2.6,23.6667,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1958,Democratic Republic of Congo,Ikela,-1.1333,23.0833,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA6312,,1923,Democratic Republic of Congo,Inkongo,-4.92,23.25,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA22898,,1954,Democratic Republic of Congo,Kakanda,-10.78,26.6,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1974,Democratic Republic of Congo,Kamituga,-3.0167,28.1,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RBINS10853,,1948,Democratic Republic of Congo,Kilwezi,-9.1,26.7,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1925,Democratic Republic of Congo,Koteli,2.85,24.5667,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1930,Democratic Republic of Congo,Kunungu,-2.1,16.4333,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA9990,,1929,Democratic Republic of Congo,Leverville (=Lusanga),-4.83,18.72,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1925,Democratic Republic of Congo,Lulenga,-1.4167,29.3667,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA1549,,1965,Democratic Republic of Congo,Luluabourg (=Kananga),-5.88,22.43,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA12131,,1933,Democratic Republic of Congo,Luputa,-7.12,23.72,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA7333,,NA,Democratic Republic of Congo,Lusambo,-4.98,23.43,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA6553,,1921,Democratic Republic of Congo,Macaco,-5.47,21.17,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1942,Democratic Republic of Congo,Mahagi,2.2667,30.9833,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1958,Democratic Republic of Congo,Makaw,-3,18.5,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA18162,,1946,Democratic Republic of Congo,Makengo,-4.75,16.5,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RBINS,,1946,Democratic Republic of Congo,Mutsora,0.3167,29.7333,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1952,Democratic Republic of Congo,Nagero,3.75,29.5333,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,AMNH,,1910,Democratic Republic of Congo,Niangara,3.7167,27.8667,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA16247,,1920,Democratic Republic of Congo,Nyangwe,-4.25,26.2333,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1938,Democratic Republic of Congo,Rutshuru,-1.1833,29.45,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1924,Democratic Republic of Congo,Stanleyville (=Kisangani),0.55,25.2333,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA6549,,1921,Democratic Republic of Congo,Tshikapa,-6.47,20.8,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,AMNH,,1911,Democratic Republic of Congo,Yakuluku,4.35,28.8,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1947,Democratic Republic of Congo,Yangambi,0.7833,24.4,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RBINS,,1946,Democratic Republic of Congo,Zobia,2.9833,25.9167,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,EBD_MAM,,1988,Equatorial Guinea,"Bioko Island, Malabo",3.75,8.8,Juste & Ibanez 1994,,
Emballonuridae,Taphozous,mauritianus,,,1972,Ethiopia,Gambela,8.25,34.5833,Largen et al. 1974,,
Emballonuridae,Taphozous,mauritianus,,,1964,Gabon,Belinga,1.2167,13.1667,Brosset 1966b,,
Emballonuridae,Taphozous,mauritianus,,,1964,Gabon,Makokou,0.55,12.85,Brosset 1966b,,
Emballonuridae,Taphozous,mauritianus,,,NA,Ghana,,5.87,-0.87,Grubb et al. 1998,,
Emballonuridae,Taphozous,mauritianus,,,2000,Ivory Coast,Comoe NP,8.75,-3.8167,Fahr & Kalko 2011,,
Emballonuridae,Taphozous,mauritianus,,,NA,Kenya,Bulessa,3.6,37.3667,Aggundey & Schlitter 1984,,
Emballonuridae,Taphozous,mauritianus,,,NA,Kenya,Galana Ranch,2.6667,39.3333,Aggundey & Schlitter 1984,,
Emballonuridae,Taphozous,mauritianus,,,NA,Kenya,Kisumu,-0.1,34.75,Aggundey & Schlitter 1984,,
Emballonuridae,Taphozous,mauritianus,,,NA,Kenya,Malindi,-3.2167,40.1167,Aggundey & Schlitter 1984,,
Emballonuridae,Taphozous,mauritianus,,,NA,Kenya,Masalani,-2.3167,38.1167,Aggundey & Schlitter 1984,,
Emballonuridae,Taphozous,mauritianus,,,NA,Kenya,Mombasa,-4.08,39.64,Aggundey & Schlitter 1984,,
Emballonuridae,Taphozous,mauritianus,,,NA,Kenya,"Mount Suswa, near",-1.15,36.35,Aggundey & Schlitter 1984,,
Emballonuridae,Taphozous,mauritianus,,,NA,Kenya,Nairobi,-1.2833,36.8167,Aggundey & Schlitter 1984,,
Emballonuridae,Taphozous,mauritianus,,,NA,Kenya,Nuu Kitui,-1.0667,38.35,Aggundey & Schlitter 1984,,
Emballonuridae,Taphozous,mauritianus,,,NA,Kenya,Takaungu,-3.6833,39.85,Aggundey & Schlitter 1984,,
Emballonuridae,Taphozous,mauritianus,,,NA,Kenya,"Tsavo NP, Aruba Lodge",-3.35,38.8167,Aggundey & Schlitter 1984,,
Emballonuridae,Taphozous,mauritianus,,,NA,Kenya,Turkwel River,3.1,36.1,Aggundey & Schlitter 1984,,
Emballonuridae,Taphozous,mauritianus,NMMB,,1984,Malawi,Blantyre,-15.78,35,Happold et al. 1987,,
Emballonuridae,Taphozous,mauritianus,NMMB,,1984,Malawi,Chikwawa,-16.02,34.78,Happold et al. 1987,,
Emballonuridae,Taphozous,mauritianus,NMMB,,1984,Malawi,Karonga,-9.93,33.93,Happold et al. 1987,,
Emballonuridae,Taphozous,mauritianus,DCDH,,1984,Malawi,Kasungu NP,-13.05,33.15,Happold et al. 1987,,
Emballonuridae,Taphozous,mauritianus,DCDH,,1984,Malawi,Liwonde NP,-15.03,35.25,Happold et al. 1987,,
Emballonuridae,Taphozous,mauritianus,MNHN ZM-MO-1997-1845,,1818,Mauritius,,NA,NA,Van Cakenberghe & Seamark 2022,Holotype,
Emballonuridae,Taphozous,mauritianus,,,NA,Mozambique,Tete,-16.27,33.58,Smithers & Lobao Tello 1976,,
Emballonuridae,Taphozous,mauritianus,,,NA,Namibia,Swakopmund,-22.63,14.63,M. Griffin pers comm,,
Emballonuridae,Taphozous,mauritianus,SMM12486,,NA,Namibia,Terrace Bay,-20,13.1,M. Griffin pers comm,,
Emballonuridae,Taphozous,mauritianus,,,NA,Namibia,Tsumkwe,-19.63,20.63,M. Griffin pers comm,,
Emballonuridae,Taphozous,mauritianus,,,NA,Namibia,"Etosha NP, Halali",-19.13,16.38,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,NHMI,,1967,Nigeria,Ibadan,7.3833,3.9,Bergmans 1977,,
Emballonuridae,Taphozous,mauritianus,USNM,,NA,Nigeria,Dikwa,12.0167,13.9167,Happold 1987,,
Emballonuridae,Taphozous,mauritianus,BMNH,,NA,Nigeria,Isuochi,5.9667,7.4167,Happold 1987,,
Emballonuridae,Taphozous,mauritianus,,,NA,Nigeria,Lagos,6.45,3.3833,Happold 1987,,
Emballonuridae,Taphozous,mauritianus,,,NA,Nigeria,Yankari GR ,9.75,10.5,Happold 1987,,
Emballonuridae,Taphozous,mauritianus,,,NA,Republic of Congo,Ngabe,-3.213,16.167,Bates et al. 2013,,
Emballonuridae,Taphozous,mauritianus,,,NA,Republic of Congo,Pointe-Noire,-4.75,11.9,Dowsett et al. 1991,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1948,Rwanda,Astrida (= Butare),-2.5667,29.7167,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RMCA,,1938,Rwanda,Gabiro,-1.5167,30.4,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,RBINS,,1943,Rwanda,Kagera Parc National,-1.67,30.67,Van Cakenberghe et al. 2017,,
Emballonuridae,Taphozous,mauritianus,,,NA,Sierra Leone,,7.62,-12.62,Grubb et al. 1998,,
Emballonuridae,Taphozous,mauritianus,,,NA,Sierra Leone,,8.12,-12.12,Grubb et al. 1998,,
Emballonuridae,Taphozous,mauritianus,,,NA,Sierra Leone,,8.37,-13.12,Grubb et al. 1998,,
Emballonuridae,Taphozous,mauritianus,,,NA,Sierra Leone,,9.12,-13.12,Grubb et al. 1998,,
Emballonuridae,Taphozous,mauritianus,,,NA,Somalia,Basso Giuba,0,42,Funaioli 1959,,
Emballonuridae,Taphozous,mauritianus,,,NA,Somalia,Benadir,2.6667,45.75,Funaioli 1959,,
Emballonuridae,Taphozous,mauritianus,,,NA,South Africa,Hartswater,-27.88,24.88,Erasmus & Rautenbach 1984,,
Emballonuridae,Taphozous,mauritianus,TM8725,,NA,South Africa,Duiwelskloof,-23.7,30.13,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,SAM ZM34195,,NA,South Africa,Heidelberg,-34.13,20.88,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,DM2478,,NA,South Africa,Royal Natal NP,-28.68,28.93,Monadjem et al. 2020,,Yes
Emballonuridae,Taphozous,mauritianus,,,NA,South Sudan,Abu Doleib,9.3667,31.6,Kock 1969,,
Emballonuridae,Taphozous,mauritianus,,,NA,South Sudan,Gondokoro,4.9,31.6667,Kock 1969,,
Emballonuridae,Taphozous,mauritianus,,,NA,South Sudan,Mundiri,5.3833,30.35,Kock 1969,,
Emballonuridae,Taphozous,mauritianus,,,NA,South Sudan,Taufikia,9.4167,31.5833,Kock 1969,,
Emballonuridae,Taphozous,mauritianus,FMNH,,NA,South Sudan,Ikoto,4.0833,33.1167,Koopman 1975,,
Emballonuridae,Taphozous,mauritianus,AMNH,,NA,South Sudan,Kagelu,4.0833,30.5833,Koopman 1975,,
Emballonuridae,Taphozous,mauritianus,FMNH,,NA,South Sudan,"Kerripi (Nimule, 30 mi N)",3.9667,32.05,Koopman 1975,,
Emballonuridae,Taphozous,mauritianus,USNM,,NA,South Sudan,Li Rangu,4.6667,28.3333,Koopman 1975,,
Emballonuridae,Taphozous,mauritianus,FMNH,,NA,South Sudan,Malakal  ,9.5333,31.65,Koopman 1975,,
Emballonuridae,Taphozous,mauritianus,SMF,,1962,South Sudan,Nzara,4.6333,28.25,Koopman 1975,,
